1	1	+-	0	1	+- 
2	1	+-	0	1	+- 
3	0.8617	+-	0.00260363	0.874306	+- 
4	0.4195	+-	0.00280971	0.424315	+- 
5	0.129	+-	0.00335327	0.135792	+- 
6	0.033	+-	0.00186786	0.0338833	+- 
7	0.0076	+-	0.000669992	0.00719615	+- 
8	0.002	+-	0.000471405	0.00136615	+- 
9	0.0006	+-	0.000339935	0.000238845	+- 
10	0	+-	0	3.92063e-05	+- 
11	0	+-	0	6.12331e-06	+- 
12	0	+-	0	9.18602e-07	+- 
13	0	+-	0	1.33298e-07	+- 
14	0	+-	0	1.88102e-08	+- 
15	0	+-	0	2.59198e-09	+- 
16	0	+-	0	3.49919e-10	+- 
17	0	+-	0	4.64037e-11	+- 
18	0	+-	0	6.05797e-12	+- 
19	0	+-	0	7.79956e-13	+- 
20	0	+-	0	9.91824e-14	+- 
